sale_id;data_venda;ano;mes;loja;bairro_entrega;canal;tipo_cliente;categoria;produto;unidade;quantidade;custo_unitario;preco_venda_unitario;promocao;perda_quebra_custo;receita_total;custo_total;lucro_total;margem_lucro;fornecedor;forma_pagamento
HF202500124;2025-05-21;2025;5;Hortfruit Santana;Tatuapé;WhatsApp;Lanchonete;Legume;Abobrinha;kg;1,83;6.5;10.0;0;0,0;18,3;11,89;6,41;0,3503;CEAGESP (atacado);Débito
HF202500125;2025-12-25;2025;12;Hortfruit Santo Amaro;Santana;Feira (parceiro);PF;Fruta;Mamão formosa;kg;10,86;6.5;9.99;0;0,0;108,49;70,59;37,9;0,3493;Importadora;Crédito
HF202500126;2025-03-07;2025;3;Hortfruit Tatuapé;Brooklin;Delivery app;Cozinha industrial;Legume;Pimentão verde;kg;3,5;8.5;16.0;0;0,0;56,0;29,75;26,25;0,4688;Distribuidor regional;Crédito
HF202500127;2025-05-08;2025;5;Hortfruit Vila Mariana;Bela Vista;WhatsApp;Lanchonete;Verdura;Cebolinha;maço;5,0;1.5;2.5;0;0,0;12,5;7,5;5,0;0,4;CEAGESP (atacado);Vale-alimentação
HF202500128;2025-12-17;2025;12;Hortfruit Santana;Vila Mariana;Feira (parceiro);Mercado;Fruta;Limão taiti;kg;17,36;2.99;4.5;0;0,0;78,12;51,91;26,21;0,3355;;Crédito
HF202500129;2025-08-05;2025;8;Hortfruit Santo Amaro;Pinheiros;Retirada;PF;Fruta;Morango;bandeja;1,0;10.5;13.0;1;0,0;13,0;10,5;2,5;0,1923;Produtor local;Vale-alimentação
HF202500130;2025-04-18;2025;4;Hortfruit Pinheiros;Tatuapé;Retirada;Cozinha industrial;Fruta;Melão amarelo;kg;8,04;5.5;6.5;0;0,0;52,26;44,22;8,04;0,1538;Produtor local;Débito
HF202500131;2025-01-31;2025;1;Hortfruit Moema;Brooklin;Delivery app;PF;Legume;Beterraba;kg;1,03;2.5;4.99;0;0,0;5,14;2,58;2,56;0,4981;Distribuidor regional;Pix
HF202500132;2025-02-02;2025;2;Hortfruit Moema;Santo Amaro;Loja física;Restaurante;Legume;Abobrinha;kg;13,93;5.0;8.99;0;0,0;125,23;69,65;55,58;0,4438;Produtor local;Pix
HF202500133;2025-02-05;2025;2;Hortfruit Pinheiros;Ipiranga;Delivery app;Padaria;Legume;Berinjela;kg;11,83;5.99;8.99;0;0,0;106,35;70,86;35,49;0,3337;Importadora;Dinheiro
HF202500134;2025-03-22;2025;3;Hortfruit Tatuapé;Brooklin;Loja física;Restaurante;Fruta;Laranja pera;kg;5,05;3.0;4.99;0;0,0;25,2;15,15;10,05;0,3988;Produtor local;Débito
HF202500135;2025-10-22;2025;10;Hortfruit Santana;Ipiranga;Feira (parceiro);PF;Fruta;Melancia;kg;4,38;2.99;3.5;0;0,0;15,33;13,1;2,23;0,1455;Produtor local;Crédito
HF202500136;2025-10-18;2025;10;Hortfruit Santo Amaro;Moema;Delivery app;Mercado;Fruta;Uva itália;kg;5,59;12.5;19.5;0;0,0;109,0;69,88;39,12;0,3589;Produtor local;Dinheiro
HF202500137;2025-12-08;2025;12;Hortfruit Santo Amaro;Pinheiros;Delivery app;Padaria;Verdura;Cheiro-verde;maço;3,0;2.5;3.5;0;0,0;10,5;7,5;3,0;0,2857;Distribuidor regional;Dinheiro
HF202500138;2025-12-24;2025;12;Hortfruit Tatuapé;Moema;Feira (parceiro);Lanchonete;Verdura;Cheiro-verde;maço;5,0;2.0;2.5;1;0,0;12,5;10,0;2,5;0,2;Importadora;Dinheiro
HF202500139;2025-11-02;2025;11;Hortfruit Moema;Ipiranga;Feira (parceiro);Cozinha industrial;Fruta;Tangerina ponkan;kg;8,58;5.99;9.0;0;0,0;77,22;51,39;25,83;0,3345;Importadora;Crédito
HF202500140;2025-12-25;2025;12;Hortfruit Tatuapé;Bela Vista;WhatsApp;Lanchonete;Fruta;Goiaba;kg;18,09;8.99;12.5;1;0,0;226,12;162,63;63,49;0,2808;Cooperativa;Vale-alimentação
HF202500141;2025-10-11;2025;10;Hortfruit Pinheiros;Vila Mariana;Delivery app;Mercado;Verdura;Cebolinha;maço;15,0;2.0;3.0;0;0,0;45,0;30,0;15,0;0,3333;Produtor local;Débito
HF202500142;2025-04-21;2025;4;Hortfruit Tatuapé;Butantã;Retirada;Padaria;Verdura;Rúcula;maço;6,0;3.5;4.5;0;0,0;27,0;21,0;6,0;0,2222;Distribuidor regional;Dinheiro
HF202500143;2025-12-08;2025;12;Hortfruit Vila Mariana;Moema;Loja física;Restaurante;Verdura;Agrião;maço;10,0;3.99;4.99;0;0,0;33,22;39,9;13,35;0,2216;Cooperativa;Vale-alimentação
HF202500144;2025-06-13;2025;6;Hortfruit Santo Amaro;Brooklin;WhatsApp;Cozinha industrial;Legume;Brócolis;un;17,0;3.99;5.5;0;0,0;93,5;67,83;25,67;0,2745;Importadora;Dinheiro
HF202500145;2025-10-23;2025;10;Hortfruit Tatuapé;Vila Mariana;Delivery app;Padaria;Verdura;Couve manteiga;maço;2,0;2.5;3.99;0;0,0;7,98;5,0;2,98;0,3734;Produtor local;Dinheiro
HF202500146;2025-09-29;2025;9;Hortfruit Santo Amaro;Butantã;Delivery app;Cozinha industrial;Legume;  Pimentão verde  ;kg;11,72;6.5;10.5;0;0,0;123,06;76,18;46,88;0,381;Distribuidor regional;Vale-alimentação
HF202500147;2025-04-05;2025;4;Hortfruit Santo Amaro;Pinheiros;Delivery app;Cozinha industrial;Legume;Alho;kg;11,82;20.99;29.99;0;0,0;354,48;248,1;106,38;0,3001;CEAGESP (atacado);Débito
HF202500148;2025-01-12;2025;1;Hortfruit Santana;Lapa;Loja física;Restaurante;Legume;Pimentão vermelho;kg;14,02;9.0;13.5;0;0,0;189,27;126,18;63,09;0,3333;Importadora;Crédito
HF202500149;2025-11-26;2025;11;Hortfruit Santana;Santana;Feira (parceiro);Cozinha industrial;Fruta;Goiaba;kg;19,47;6.0;9.5;0;0,0;184,96;116,82;68,14;0,3684;Cooperativa;Vale-alimentação
HF202500150;2025-06-25;2025;6;Hortfruit Vila Mariana;Moema;Loja física;Padaria;Legume;Chuchu;kg;7,1;1.99;3.5;0;0,0;24,85;14,13;10,72;0,4314;Importadora;Pix
HF202503057;2025-01-22;2025;1;Hortfruit Santo Amaro;Butantã;WhatsApp;PF;Verdura;Rúcula;maço;5,0;2.0;3.5;1;0,0;17,5;10,0;7,5;0,4286;CEAGESP (atacado);Crédito
HF202500152;2025-12-08;2025;12;Hortfruit Santana;Moema;Retirada;Restaurante;Verdura;Agrião;maço;13,0;2.0;3.99;0;0,0;51,87;26,0;25,87;0,4987;Distribuidor regional;Dinheiro
HF202500153;2025-06-20;2025;6;Hortfruit Tatuapé;Butantã;Delivery app;Mercado;Fruta;Melão amarelo;kg;13,85;4.0;6.5;0;0,0;90,02;55,4;34,62;0,3846;Importadora;Débito
HF202500154;2025-08-18;2025;8;Hortfruit Santo Amaro;Lapa;Delivery app;Lanchonete;Fruta;Maçã fuji;kg;0,35;7.5;12.5;0;0,0;4,38;2,62;1,76;0,4018;Produtor local;Pix
HF202500155;2025-05-17;2025;5;Hortfruit Pinheiros;Lapa;Loja física;PF;Legume;Cenoura;kg;19,73;4.99;6.5;0;0,0;128,25;98,45;29,8;0,2324;Distribuidor regional;Débito
HF202500156;2025-05-13;2025;5;Hortfruit Pinheiros;Vila Mariana;Retirada;PF;Legume;Alho;kg;15,27;21.5;26.0;0;0,0;397,02;328,31;68,71;0,1731;Cooperativa;Débito
HF202500157;2025-08-03;2025;8;Hortfruit Santana;Ipiranga;Loja física;PF;Legume;Berinjela;kg;3,21;5.5;9.5;0;0,0;30,5;17,66;12,84;0,421;CEAGESP (atacado);Crédito
HF202500158;2025-10-08;2025;10;Hortfruit Moema;Bela Vista;Retirada;Lanchonete;Legume;Vagem;kg;15,07;10.99;14.5;0;0,0;218,52;165,62;52,9;0,2421;Cooperativa;Pix
HF202500159;2025-10-10;2025;10;Hortfruit Moema;Lapa;Delivery app;Mercado;Fruta;Coco verde;un;15,0;4.5;6.0;1;0,0;90,0;67,5;22,5;0,25;Distribuidor regional;Dinheiro
HF202500160;2025-12-31;2025;12;Hortfruit Vila Mariana;Moema;Loja física;PF;Fruta;Coco verde;un;17,0;3.5;4.99;0;0,0;84,83;59,5;25,33;0,2986;Cooperativa;Dinheiro
HF202500161;2025-12-22;2025;12;Hortfruit Santo Amaro;Bela Vista;Delivery app;Cozinha industrial;Fruta;Kiwi;kg;-17,84;19.0;34.5;0;0,0;615,48;338,96;276,52;0,4493;Distribuidor regional;Dinheiro
HF202500162;2025-07-29;2025;7;Hortfruit Santo Amaro;Vila Mariana;Delivery app;Cozinha industrial;Verdura;  Agrião  ;maço;13,0;3.0;5.5;0;9,75;71,5;39,0;22,75;0,3182;CEAGESP (atacado);Pix
HF202500163;2025-10-06;2025;10;Hortfruit Santo Amaro;Bela Vista;WhatsApp;Lanchonete;Legume;Abóbora cabotiá;kg;11,29;3.99;5.5;0;0,0;62,09;45,05;17,04;0,2744;Cooperativa;Crédito
HF202500164;2025-05-22;2025;5;Hortfruit Moema;Lapa;Retirada;Padaria;Fruta;Tangerina ponkan;kg;6,95;5.99;7.5;0;0,0;52,12;41,63;10,49;0,2013;Cooperativa;Débito
HF202500165;2025-08-01;2025;8;Hortfruit Santana;Butantã;Feira (parceiro);PF;Verdura;Repolho;kg;10,12;3.5;4.0;0;0,0;40,48;35,42;5,06;0,125;CEAGESP (atacado);Crédito
HF202500166;2025-02-09;2025;2;Hortfruit Tatuapé;Butantã;Delivery app;Cozinha industrial;Legume;Tomate cereja;bandeja;6,0;6.5;12.5;0;0,0;75,0;39,0;36,0;0,48;Cooperativa;Débito
HF202500167;2025-05-02;2025;5;Hortfruit Santo Amaro;Vila Mariana;Loja física;Restaurante;Fruta;Uva itália;kg;2,03;10.99;18.5;0;0,0;37,55;22,31;15,24;0,4059;CEAGESP (atacado);Dinheiro
HF202500168;2025-06-19;2025;6;Hortfruit Moema;Brooklin;Delivery app;PF;Verdura;Couve manteiga;maço;3,0;2.5;4.99;0;0,0;14,97;7,5;7,47;0,499;Distribuidor regional;Dinheiro
HF202500169;2025-07-11;2025;7;Hortfruit Santo Amaro;Tatuapé;Retirada;Mercado;Legume;Cenoura;kg;2,51;5.0;8.5;0;0,0;21,33;12,55;8,78;0,4116;CEAGESP (atacado);Pix
HF202500170;2025-07-12;2025;7;Hortfruit Moema;Lapa;Retirada;Restaurante;Legume;Abobrinha;kg;16,4;3.5;5.5;0;0,0;90,2;57,4;32,8;0,3636;Cooperativa;Vale-alimentação
HF202500171;2025-09-16;2025;9;Hortfruit Vila Mariana;Tatuapé;Loja física;Cozinha industrial;Fruta;Tangerina ponkan;kg;18,61;5.5;7.5;0;0,0;139,57;102,35;37,22;0,2667;Distribuidor regional;Vale-alimentação
HF202500172;2025-11-24;2025;11;Hortfruit Moema;Santana;Retirada;PF;Fruta;Manga palmer;kg;15,46;5.5;7.99;0;0,0;123,53;85,03;38,5;0,3117;Importadora;Débito
HF202500173;2025-04-28;2025;4;Hortfruit Tatuapé;Ipiranga;WhatsApp;Cozinha industrial;Verdura;Couve manteiga;maço;1,0;2.5;4.0;0;0,0;4,0;2,5;1,5;0,375;Distribuidor regional;Crédito
HF202500174;2025-06-01;2025;6;Hortfruit Vila Mariana;Moema;Feira (parceiro);Padaria;Verdura;Rúcula;maço;14,0;2.99;3.99;0;0,0;55,86;41,86;14,0;0,2506;Cooperativa;Pix
HF202500175;2025-11-08;2025;11;Hortfruit Pinheiros;Brooklin;Feira (parceiro);Cozinha industrial;Verdura;Salsinha;maço;4,0;1.5;2.0;1;0,0;8,0;6,0;2,0;0,25;Distribuidor regional;Crédito
HF202500176;2025-08-02;2025;8;Hortfruit Santo Amaro;Butantã;Loja física;Cozinha industrial;Verdura;Coentro;maço;5,0;3.5;4.5;0;0,0;22,5;17,5;5,0;0,2222;Distribuidor regional;Vale-alimentação
HF202500177;2025-01-19;2025;1;Hortfruit Tatuapé;Tatuapé;Loja física;Cozinha industrial;Legume;Pimentão vermelho;kg;16,25;8.0;13.0;0;0,0;211,25;130,0;81,25;0,3846;Distribuidor regional;Crédito
HF202500178;2025-08-03;2025;8;Hortfruit Vila Mariana;Santana;Delivery app;Cozinha industrial;Legume;Beterraba;kg;12,03;3.99;5.99;0;0,0;72,06;48,0;24,06;0,3339;Cooperativa;Dinheiro
HF202500179;2025-06-19;2025;6;Hortfruit Santana;Brooklin;Retirada;Lanchonete;Fruta;Banana prata;kg;18,61;6.99;8.5;0;0,0;147,82;130,08;18,04;0,1276;Distribuidor regional;Dinheiro
HF202500180;2025-10-25;2025;10;Hortfruit Vila Mariana;Tatuapé;Feira (parceiro);Cozinha industrial;Verdura;Rúcula;maço;24,0;2.5;3.99;0;0,0;95,76;60,0;35,76;0,3734;Distribuidor regional;Pix
HF202500181;2025-06-06;2025;6;Hortfruit Moema;Butantã;Feira (parceiro);Cozinha industrial;Fruta;Manga palmer;kg;18,55;4.99;7.5;0;0,0;139,12;92,56;46,56;0,3347;CEAGESP (atacado);Pix
HF202500182;2025-06-13;2025;6;Hortfruit Tatuapé;Tatuapé;WhatsApp;Cozinha industrial;Legume;Pimentão verde;kg;16,61;8.0;13.99;0;0,0;232,37;132,88;99,49;0,4282;Produtor local;Crédito
HF202500183;2025-12-02;2025;12;Hortfruit Santo Amaro;Lapa;Feira (parceiro);Lanchonete;Verdura;Alface americana;un;37,0;2.5;3.5;0;0,0;129,5;92,5;37,0;0,2857;CEAGESP (atacado);Crédito
HF202500184;2025-08-01;2025;8;Hortfruit Vila Mariana;Vila Mariana;WhatsApp;PF;Fruta;Maçã fuji;kg;7,37;8.99;14.5;0;0,0;106,86;66,26;40,6;0,3799;Cooperativa;Crédito
HF202500185;2025-12-21;2025;12;Hortfruit Tatuapé;Vila Mariana;Delivery app;PF;Legume;Alho;kg;8,95;17.99;26.5;0;0,0;237,17;161,01;76,16;0,3211;Cooperativa;Crédito
HF202500186;2025-01-20;2025;1;Hortfruit Santana;Butantã;Delivery app;Cozinha industrial;Legume;Pimentão verde;kg;15,03;5.5;10.0;0;0,0;150,3;82,66;67,64;0,45;Cooperativa;Débito
HF202500187;2025-03-03;2025;3;Hortfruit Moema;Pinheiros;Loja física;PF;Verdura;Cheiro-verde;maço;23,0;1.5;2.5;0;0,0;57,5;34,5;23,0;0,4;CEAGESP (atacado);Débito
HF202500188;2025-02-22;2025;2;Hortfruit Pinheiros;Bela Vista;Loja física;Lanchonete;Verdura;Coentro;maço;7,0;3.0;4.99;0;0,0;34,93;21,0;13,93;0,3988;Importadora;Vale-alimentação
HF202500189;2025-04-22;2025;4;Hortfruit Santana;Brooklin;Delivery app;Cozinha industrial;Legume;Couve-flor;un;8,0;4.0;7.99;0;0,0;63,92;32,0;31,92;0,4994;Cooperativa;Dinheiro
HF202500190;2025-09-24;2025;9;Hortfruit Moema;Lapa;Loja física;Cozinha industrial;Fruta;Mamão formosa;kg;10,06;6.5;10.99;1;0,0;110,56;65,39;45,17;0,4086;Importadora;Crédito
HF202500191;2025-06-10;2025;6;Hortfruit Santana;Bela Vista;Retirada;Mercado;Legume;Tomate italiano;kg;14,23;5.5;7.99;0;0,0;113,7;78,27;35,43;0,3116;CEAGESP (atacado);Vale-alimentação
HF202500192;2025-11-29;2025;11;Hortfruit Pinheiros;Moema;Loja física;PF;Fruta;Mamão papaya;kg;14,37;7.5;9.5;0;0,0;136,51;107,77;28,74;0,2105;Produtor local;Vale-alimentação
HF202500193;2025-07-14;2025;7;Hortfruit Vila Mariana;Brooklin;Delivery app;Restaurante;Fruta;Mamão papaya;kg;10,87;6.99;10.0;1;0,0;108,7;75,98;32,72;0,301;Importadora;Crédito
HF202500194;2025-10-30;2025;10;Hortfruit Vila Mariana;Santana;Loja física;Padaria;Legume;Vagem;kg;10,94;9.0;14.99;0;0,0;163,99;98,46;65,53;0,3996;CEAGESP (atacado);Vale-alimentação
HF202500195;2025-02-08;2025;2;Hortfruit Vila Mariana;Ipiranga;Delivery app;Padaria;Legume;Berinjela;kg;0,54;5.0;8.99;0;0,0;4,85;2,7;2,15;0,4433;Distribuidor regional;Débito
HF202500196;2025-12-16;2025;12;Hortfruit Tatuapé;Bela Vista;WhatsApp;Mercado;Legume;  Cebola  ;kg;12,1;4.99;6.99;0;0,0;84,58;60,38;24,2;0,2861;Importadora;Pix
HF202500197;2025-09-03;2025;9;Hortfruit Vila Mariana;Moema;Delivery app;Padaria;Legume;Berinjela;kg;4,78;4.5;7.5;0;0,0;35,85;21,51;14,34;0,4;CEAGESP (atacado);Crédito
HF202500198;2025-09-17;2025;9;Hortfruit Santana;Santo Amaro;Feira (parceiro);Padaria;Fruta;Manga palmer;kg;18,26;4.5;7.0;1;0,0;127,82;82,17;45,65;0,3571;Produtor local;Vale-alimentação
HF202500199;2025-05-05;2025;5;Hortfruit Santana;Brooklin;WhatsApp;Restaurante;Fruta;Laranja pera;kg;11,98;4.5;7.5;0;0,0;89,85;53,91;35,94;0,4;Distribuidor regional;Dinheiro
HF202500200;2025-08-21;2025;8;Hortfruit Santo Amaro;Tatuapé;Retirada;PF;Fruta;Abacaxi;un;37,0;4.0;6.0;0;0,0;222,0;148,0;74,0;0,3333;Produtor local;Vale-alimentação
HF202500201;2025-09-14;2025;9;Hortfruit Santo Amaro;Brooklin;Delivery app;Cozinha industrial;Legume;Cenoura;kg;12,25;4.5;8.5;0;0,0;104,12;55,12;49,0;0,4706;Distribuidor regional;Vale-alimentação
HF202500202;2025-03-06;2025;3;Hortfruit Pinheiros;Vila Mariana;WhatsApp;Mercado;Verdura;Agrião;maço;22,0;2.5;3.99;0;0,0;87,78;55,0;32,78;0,3734;Cooperativa;Dinheiro
HF202500203;2025-07-09;2025;7;Hortfruit Vila Mariana;Santo Amaro;Feira (parceiro);Cozinha industrial;Legume;Tomate italiano;kg;3,56;7.99;9.0;1;0,0;32,04;28,44;3,6;0,1124;Cooperativa;Débito
HF202500204;2025-03-10;2025;3;Hortfruit Moema;Vila Mariana;Delivery app;PF;Legume;Brócolis;un;15,0;3.0;6.0;0;0,0;90,0;45,0;45,0;0,5;Produtor local;Pix
HF202500205;2025-03-13;2025;3;Hortfruit Vila Mariana;Santana;Loja física;Mercado;Verdura;Couve manteiga;maço;20,0;2.99;3.5;0;0,0;70,0;59,8;10,2;0,1457;Produtor local;Vale-alimentação
HF202500206;2025-04-21;2025;4;Hortfruit Moema;Santana;Feira (parceiro);Mercado;Verdura;Repolho;kg;8,47;3.5;4.5;1;7,41;38,12;29,65;1,06;0,0278;Distribuidor regional;Vale-alimentação
HF202500207;2025-09-16;2025;9;Hortfruit Tatuapé;Ipiranga;Delivery app;Mercado;Fruta;Ameixa;kg;18,39;10.5;20.0;0;0,0;367,8;193,09;174,71;0,475;Distribuidor regional;Vale-alimentação
HF202500208;2025-01-17;2025;1;Hortfruit Pinheiros;Moema;WhatsApp;Cozinha industrial;Legume;Alho;kg;5,19;15.5;17.5;1;0,0;90,83;80,45;10,38;0,1143;CEAGESP (atacado);Vale-alimentação
HF202500209;2025-06-17;2025;6;Hortfruit Moema;Brooklin;Loja física;Mercado;Legume;Beterraba;kg;15,68;3.0;4.5;0;0,0;70,56;47,04;23,52;0,3333;Distribuidor regional;Crédito
HF202500210;2025-03-20;2025;3;Hortfruit Moema;Santana;Retirada;Lanchonete;Verdura;Cheiro-verde;maço;17,0;2.5;2.99;0;0,0;50,83;42,5;8,33;0,1639;Importadora;Pix
HF202500211;2025-09-05;2025;9;Hortfruit Moema;Santo Amaro;Loja física;PF;Fruta;Limão taiti;kg;8,47;5.5;7.5;0;0,0;63,53;46,59;16,94;0,2666;Distribuidor regional;Dinheiro
HF202500212;2025-05-03;2025;5;Hortfruit Vila Mariana;Pinheiros;Delivery app;Cozinha industrial;Fruta;Morango;bandeja;1,0;7.5;11.5;0;0,0;11,5;7,5;4,0;0,3478;Importadora;Débito
HF202500213;2025-10-17;2025;10;Hortfruit Vila Mariana;Butantã;Retirada;Lanchonete;Legume;Abóbora cabotiá;kg;16,06;3.5;5.5;0;0,0;88,33;56,21;32,12;0,3636;Importadora;Crédito
HF202500214;2025-11-06;2025;11;Hortfruit Santo Amaro;Bela Vista;Loja física;Restaurante;Legume;Tomate italiano;kg;7,74;7.0;9.5;0;0,0;73,53;54,18;19,35;0,2632;Cooperativa;Débito
HF202500215;2025-12-08;2025;12;Hortfruit Tatuapé;Brooklin;Feira (parceiro);Mercado;Legume;Pimentão vermelho;kg;14,37;7.5;10.5;0;26,94;150,88;107,77;16,17;0,1072;Distribuidor regional;Crédito
HF202500216;2025-03-23;2025;3;Hortfruit Pinheiros;Pinheiros;Feira (parceiro);Padaria;Verdura;Cheiro-verde;maço;6,0;1.5;2.5;0;0,0;15,0;9,0;6,0;0,4;Produtor local;Crédito
HF202500217;2025-06-12;2025;6;Hortfruit Tatuapé;Santo Amaro;Retirada;PF;Fruta;Maçã fuji;kg;1,79;8.0;13.99;0;0,0;25,04;14,32;10,72;0,4281;Cooperativa;Crédito
HF202500218;2025-01-28;2025;1;Hortfruit Vila Mariana;Santana;WhatsApp;Padaria;Legume;Tomate italiano;kg;10,67;8.5;14.5;0;0,0;154,72;90,69;64,03;0,4138;Distribuidor regional;Dinheiro
HF202500219;2025-08-09;2025;8;Hortfruit Tatuapé;Vila Mariana;Delivery app;Lanchonete;Legume;Cebola;kg;17,38;3.99;5.99;0;0,0;104,11;69,35;34,76;0,3339;Distribuidor regional;Vale-alimentação
HF202500220;2025-05-20;2025;5;Hortfruit Moema;Santo Amaro;Loja física;Padaria;Fruta;Maçã fuji;kg;4,16;8.99;12.5;0;9,35;52,0;37,4;5,25;0,101;Importadora;Dinheiro
HF202500221;2025-10-23;2025;10;Hortfruit Pinheiros;Pinheiros;Retirada;Lanchonete;Legume;Chuchu;kg;11,52;3.0;4.99;0;0,0;57,48;34,56;22,92;0,3987;Distribuidor regional;Débito
HF202500222;2025-01-17;2025;1;Hortfruit Pinheiros;Vila Mariana;Retirada;Restaurante;Verdura;Coentro;maço;3,0;2,99;4,99;0;0,0;14,97;8,97;6,0;0,4008;CEAGESP (atacado);Dinheiro
HF202500223;2025-01-05;2025;1;Hortfruit Tatuapé;Lapa;WhatsApp;Restaurante;Verdura;Cebolinha;maço;11,0;2.0;2.99;0;0,0;32,89;22,0;10,89;0,3311;Distribuidor regional;Pix
HF202500224;2025-11-25;2025;11;Hortfruit Santo Amaro;Santo Amaro;Retirada;Cozinha industrial;Verdura;Cheiro-verde;maço;14,0;2.5;2.99;0;0,0;41,86;35,0;6,86;0,1639;Produtor local;Crédito
HF202500225;2025-03-22;2025;3;Hortfruit Pinheiros;Vila Mariana;Loja física;Restaurante;Legume;Pimentão vermelho;kg;1,98;5.5;9.99;0;0,0;19,78;10,89;8,89;0,4494;Produtor local;Pix
HF202500226;2025-12-22;2025;12;Hortfruit Pinheiros;Pinheiros;Delivery app;Lanchonete;Fruta;Maçã gala;kg;11,79;8.99;16.0;0;0,0;188,64;105,99;82,65;0,4381;Cooperativa;Pix
HF202500227;2025-10-13;2025;10;Hortfruit Santo Amaro;Ipiranga;Delivery app;Cozinha industrial;Legume;Pepino japonês;kg;7,03;3.99;6.0;0;0,0;42,18;28,05;14,13;0,335;Distribuidor regional;Dinheiro
HF202500228;2025-11-27;2025;11;Hortfruit Pinheiros;Moema;Loja física;Restaurante;Verdura;Couve manteiga;maço;12,0;2.5;3.99;0;7,5;47,88;30,0;10,38;0,2168;CEAGESP (atacado);Débito
HF202500229;2025-10-24;2025;10;Hortfruit Pinheiros;Bela Vista;Loja física;Cozinha industrial;Legume;Pepino japonês;kg;7,45;3.5;5.99;1;0,0;44,63;26,07;18,56;0,4159;Distribuidor regional;Dinheiro
HF202500230;2025-02-21;2025;2;Hortfruit Tatuapé;Bela Vista;Loja física;Restaurante;Fruta;Maracujá;kg;2,55;10.5;15.5;0;0,0;39,52;26,77;12,75;0,3226;Cooperativa;Crédito
HF202500231;2025-09-05;2025;9;Hortfruit Vila Mariana;Tatuapé;WhatsApp;Lanchonete;Fruta;Kiwi;kg;3,89;18.0;29.5;0;0,0;114,76;70,02;44,74;0,3899;Produtor local;Dinheiro
HF202500232;2025-08-17;2025;8;Hortfruit Santo Amaro;Tatuapé;Feira (parceiro);Mercado;Legume;Pimentão verde;kg;14,07;5.5;8.0;0;0,0;112,56;77,39;35,17;0,3125;Importadora;Crédito
HF202500233;2025-08-31;2025;8;Hortfruit Pinheiros;Tatuapé;Retirada;Restaurante;Fruta;Mamão papaya;kg;8,61;8.0;12.5;0;0,0;107,62;68,88;38,74;0,36;CEAGESP (atacado);Pix
HF202500234;2025-08-18;2025;8;Hortfruit Vila Mariana;Santana;Retirada;Cozinha industrial;Fruta;Tangerina ponkan;kg;13,76;5.5;9.0;0;0,0;123,84;75,68;48,16;0,3889;Cooperativa;Vale-alimentação
HF202500235;2025-06-21;2025;6;Hortfruit Tatuapé;Lapa;Retirada;Cozinha industrial;Fruta;Coco verde;un;38,0;3.99;5.0;1;0,0;190,0;151,62;38,38;0,202;CEAGESP (atacado);Vale-alimentação
HF202500236;2025-07-23;2025;7;Hortfruit Moema;Santo Amaro;WhatsApp;PF;Verdura;Alface americana;un;22,0;2.5;4.5;0;13,75;99,0;55,0;30,25;0,3056;Cooperativa;Crédito
HF202500237;2025-09-28;2025;9;Hortfruit Santo Amaro;Butantã;WhatsApp;Padaria;Legume;Berinjela;kg;12,07;5.5;7.5;0;0,0;90,53;66,39;24,14;0,2667;Produtor local;Pix
HF202500238;2025-02-09;2025;2;Hortfruit Moema;Santana;Retirada;PF;fruta;Melancia;kg;18,31;2.0;2.5;1;9,15;45,77;36,62;0,0;0,0;Distribuidor regional;Pix
HF202500239;2025-03-29;2025;3;Hortfruit Pinheiros;Bela Vista;WhatsApp;Mercado;Legume;Tomate cereja;bandeja;11,0;5.0;8.99;0;0,0;98,89;55,0;43,89;0,4438;Distribuidor regional;Pix
HF202500240;2025-02-25;2025;2;Hortfruit Pinheiros;Pinheiros;Feira (parceiro);Restaurante;Fruta;Kiwi;kg;1,64;17.5;29.5;0;0,0;48,38;28,7;19,68;0,4068;Cooperativa;Débito
HF202500241;2025-07-16;2025;7;Hortfruit Santana;Pinheiros;Delivery app;PF;Fruta;Maçã gala;kg;14,51;9.99;15.0;0;0,0;217,65;144,95;72,7;0,334;Produtor local;Dinheiro
HF202500242;2025-12-02;2025;12;Hortfruit Santo Amaro;Moema;Retirada;PF;Fruta;Goiaba;kg;19,1;6.5;7.5;1;0,0;143,25;124,15;19,1;0,1333;Produtor local;Vale-alimentação
HF202500243;2025-02-25;2025;2;Hortfruit Moema;Butantã;Feira (parceiro);Cozinha industrial;Legume;Pimentão vermelho;kg;3,49;9.5;15.99;0;0,0;55,81;33,16;22,65;0,4058;Distribuidor regional;Pix
HF202500244;2025-05-02;2025;5;Hortfruit Tatuapé;Vila Mariana;Retirada;Restaurante;Fruta;Laranja pera;kg;3,35;3.99;5.0;0;0,0;16,75;13,37;3,38;0,2018;Importadora;Vale-alimentação
HF202500245;2025-03-24;2025;3;Hortfruit Moema;Tatuapé;Loja física;Cozinha industrial;Fruta;Manga palmer;kg;7,23;6.5;10.0;0;0,0;72,3;47,0;25,3;0,3499;Importadora;Débito
HF202500246;2025-07-10;2025;7;Hortfruit Santana;Ipiranga;Loja física;Lanchonete;Legume;Tomate italiano;kg;9,36;4.99;7.99;0;0,0;74,79;46,71;28,08;0,3755;Produtor local;Dinheiro
HF202500247;2025-09-29;2025;9;Hortfruit Moema;Moema;Delivery app;Mercado;Legume;Batata inglesa;kg;19,36;2.5;5.5;0;0,0;106,48;48,4;58,08;0,5455;Produtor local;Débito
